brand,model,category,lifespan_km
"dtswiss","DT Swiss ARC 1400 Dicut 62 700 rear","wheel",800
"dtswiss","DT Swiss ARC 1400 Dicut 80 700 front","wheel",800
"dtswiss","DT Swiss ARC 1400 Dicut 80 700 rear","wheel",800
"dtswiss","DT Swiss ARC 1400 Dicut db 38 700 front","wheel",800
"dtswiss","DT Swiss ARC 1400 Dicut db 38 700 rear","wheel",800
"dtswiss","DT Swiss ARC 1400 Dicut db 48 700 front","wheel",800
"dtswiss","DT Swiss ARC 1400 Dicut db 48 700 rear","wheel",800
"dtswiss","DT Swiss ARC 1400 Dicut db 50 650 front","wheel",800
"dtswiss","DT Swiss ARC 1400 Dicut db 50 650 rear","wheel",800
"dtswiss","DT Swiss ARC 1400 Dicut db 50 700 front","wheel",800
"dtswiss","DT Swiss ARC 1400 Dicut db 50 700 rear","wheel",800
"dtswiss","DT Swiss ARC 1400 Dicut db 62 700 front","wheel",800
"dtswiss","DT Swiss ARC 1400 Dicut db 62 700 rear","wheel",800
"dtswiss","DT Swiss ARC 1400 Dicut db 80 700 front","wheel",800
"dtswiss","DT Swiss ARC 1400 Dicut db 80 700 rear","wheel",800
"dtswiss","DT Swiss BR 2250 Classic 26"" front","wheel",800
"dtswiss","DT Swiss BR 2250 Classic 26"" rear","wheel",800
"dtswiss","DT Swiss C 1800 Spline 700 front","wheel",800
"dtswiss","DT Swiss C 1800 Spline 700 rear","wheel",800
"dtswiss","DT Swiss C 1800 Spline db 23 700 front","wheel",800
"dtswiss","DT Swiss C 1800 Spline db 23 700 rear","wheel",800
"dtswiss","DT Swiss CR 1400 Dicut db 25 700 front","wheel",800
"dtswiss","DT Swiss CR 1400 Dicut db 25 700 rear","wheel",800
"dtswiss","DT Swiss CR 1600 Dicut db 25 700 front","wheel",800
"dtswiss","DT Swiss CR 1600 Dicut db 25 700 rear","wheel",800
"dtswiss","DT Swiss CR 1600 Spline db 23 700 front","wheel",800
"dtswiss","DT Swiss CR 1600 Spline db 23 700 rear","wheel",800
"dtswiss","DT Swiss CR 1800 Dicut db 23 700 front","wheel",800
"dtswiss","DT Swiss CR 1800 Dicut db 23 700 rear","wheel",800
"dtswiss","DT Swiss CRC 1100 Spline T 700 front","wheel",800
"dtswiss","DT Swiss CRC 1100 Spline T 700 rear","wheel",800
"dtswiss","DT Swiss CRC 1100 Spline db 38 T 700 front","wheel",800
"dtswiss","DT Swiss CRC 1100 Spline db 38 T 700 rear","wheel",800
"dtswiss","DT Swiss CRC 1400 Spline 700 front","wheel",800
"dtswiss","DT Swiss CRC 1400 Spline 700 rear","wheel",800
"dtswiss","DT Swiss CRC 1400 Spline db 24 700 front","wheel",800
"dtswiss","DT Swiss CRC 1400 Spline db 24 700 rear","wheel",800
"dtswiss","DT Swiss Cyclo Cross 700 front","wheel",800
"dtswiss","DT Swiss Cyclo Cross 700 rear","wheel",800
"dtswiss","DT Swiss D 232 60mm","seat-post",
"dtswiss","DT Swiss D 232 One 60mm","seat-post",
"dtswiss","DT Swiss E 1700 Spline 25 27.5"" front","wheel",800
"dtswiss","DT Swiss E 1700 Spline 25 27.5"" rear","wheel",800
"dtswiss","DT Swiss E 1700 Spline 25 29"" front","wheel",800
"dtswiss","DT Swiss E 1700 Spline 25 29"" rear","wheel",800
"dtswiss","DT Swiss E 1700 Spline 30 27.5"" front","wheel",800
"dtswiss","DT Swiss E 1700 Spline 30 27.5"" rear","wheel",800
"dtswiss","DT Swiss E 1700 Spline 30 29"" front","wheel",800
"dtswiss","DT Swiss E 1700 Spline 30 29"" rear","wheel",800
"dtswiss","DT Swiss E 1700 Spline Two 27.5"" front","wheel",800
"dtswiss","DT Swiss E 1700 Spline Two 27.5"" rear","wheel",800
"dtswiss","DT Swiss E 1700 Spline Two 29"" front","wheel",800
"dtswiss","DT Swiss E 1700 Spline Two 29"" rear","wheel",800
"dtswiss","DT Swiss E 1800 Spline 32 700 front","wheel",800
"dtswiss","DT Swiss E 1800 Spline 32 700 rear","wheel",800
"dtswiss","DT Swiss E 1800 Spline db 23 700 front","wheel",800
"dtswiss","DT Swiss E 1800 Spline db 23 700 rear","wheel",800
"dtswiss","DT Swiss E 1900 Spline 25 27.5"" front","wheel",800
"dtswiss","DT Swiss E 1900 Spline 25 27.5"" rear","wheel",800
"dtswiss","DT Swiss E 1900 Spline 25 29"" front","wheel",800
"dtswiss","DT Swiss E 1900 Spline 25 29"" rear","wheel",800
"dtswiss","DT Swiss E 1900 Spline 26"" front","wheel",800
"dtswiss","DT Swiss E 1900 Spline 26"" rear","wheel",800
"dtswiss","DT Swiss E 1900 Spline 27.5"" front","wheel",800
"dtswiss","DT Swiss E 1900 Spline 27.5"" rear","wheel",800
"dtswiss","DT Swiss E 1900 Spline 29"" front","wheel",800
"dtswiss","DT Swiss E 1900 Spline 29"" rear","wheel",800
"dtswiss","DT Swiss E 1900 Spline 30 27.5"" front","wheel",800
"dtswiss","DT Swiss E 1900 Spline 30 27.5"" rear","wheel",800
"dtswiss","DT Swiss E 1900 Spline 30 29"" front","wheel",800
"dtswiss","DT Swiss E 1900 Spline 30 29"" rear","wheel",800
"dtswiss","DT Swiss E 2000 26"" front","wheel",800
"dtswiss","DT Swiss E 2000 26"" rear","wheel",800
"dtswiss","DT Swiss E 2200 26"" front","wheel",800
"dtswiss","DT Swiss E 2200 26"" rear","wheel",800
"dtswiss","DT Swiss ER 1400 Dicut 700 front","wheel",800
"dtswiss","DT Swiss ER 1400 Dicut 700 rear","wheel",800
"dtswiss","DT Swiss ER 1400 Dicut db 21 700 front","wheel",800
"dtswiss","DT Swiss ER 1400 Dicut db 21 700 rear","wheel",800
"dtswiss","DT Swiss ER 1400 Spline db 21 700 front","wheel",800
"dtswiss","DT Swiss ER 1400 Spline db 21 700 rear","wheel",800
"dtswiss","DT Swiss ER 1600 Dicut db 21 700 front","wheel",800
"dtswiss","DT Swiss ER 1600 Dicut db 21 700 rear","wheel",800
"dtswiss","DT Swiss ER 1600 Spline 650 front","wheel",800
"dtswiss","DT Swiss ER 1600 Spline 650 rear","wheel",800
"dtswiss","DT Swiss ER 1600 Spline 700 front","wheel",800
"dtswiss","DT Swiss ER 1600 Spline 700 rear","wheel",800
"dtswiss","DT Swiss ER 1600 Spline db 23 700 front","wheel",800
"dtswiss","DT Swiss ER 1600 Spline db 23 700 rear","wheel",800
"dtswiss","DT Swiss ER 1600 Spline db 32 700 front","wheel",800
"dtswiss","DT Swiss ER 1600 Spline db 32 700 rear","wheel",800
"dtswiss","DT Swiss ERC 1100 Dicut 650 front","wheel",800
"dtswiss","DT Swiss ERC 1100 Dicut 650 rear","wheel",800
"dtswiss","DT Swiss ERC 1100 Dicut 700 front","wheel",800
"dtswiss","DT Swiss ERC 1100 Dicut 700 rear","wheel",800
"dtswiss","DT Swiss ERC 1100 Dicut db 47 700 front","wheel",800
"dtswiss","DT Swiss ERC 1100 Dicut db 47 700 rear","wheel",800
"dtswiss","DT Swiss ERC 1400 Dicut 650 front","wheel",800
"dtswiss","DT Swiss ERC 1400 Dicut 650 rear","wheel",800
"dtswiss","DT Swiss ERC 1400 Dicut 700 front","wheel",800
"dtswiss","DT Swiss ERC 1400 Dicut 700 rear","wheel",800
"dtswiss","DT Swiss ERC 1400 Spline db 47 700 front","wheel",800
"dtswiss","DT Swiss ERC 1400 Spline db 47 700 rear","wheel",800
"dtswiss","DT Swiss EX 1501 Spline 26"" front","wheel",800
"dtswiss","DT Swiss EX 1501 Spline 26"" rear","wheel",800
"dtswiss","DT Swiss EX 1501 Spline 27.5"" front","wheel",800
"dtswiss","DT Swiss EX 1501 Spline 27.5"" rear","wheel",800
"dtswiss","DT Swiss EX 1501 Spline One 25 27.5"" front","wheel",800
"dtswiss","DT Swiss EX 1501 Spline One 25 27.5"" rear","wheel",800
"dtswiss","DT Swiss EX 1501 Spline One 25 29"" front","wheel",800
"dtswiss","DT Swiss EX 1501 Spline One 25 29"" rear","wheel",800
"dtswiss","DT Swiss EX 1501 Spline One 26"" front","wheel",800
"dtswiss","DT Swiss EX 1501 Spline One 26"" rear","wheel",800
"dtswiss","DT Swiss EX 1501 Spline One 27.5"" front","wheel",800
"dtswiss","DT Swiss EX 1501 Spline One 27.5"" rear","wheel",800
"dtswiss","DT Swiss EX 1501 Spline One 29"" front","wheel",800
"dtswiss","DT Swiss EX 1501 Spline One 29"" rear","wheel",800
"dtswiss","DT Swiss EX 1501 Spline One 30 27.5"" front","wheel",800
"dtswiss","DT Swiss EX 1501 Spline One 30 27.5"" rear","wheel",800
"dtswiss","DT Swiss EX 1501 Spline One 30 29"" front","wheel",800
"dtswiss","DT Swiss EX 1501 Spline One 30 29"" rear","wheel",800
"dtswiss","DT Swiss EX 1700 Spline 27.5"" front","wheel",800
"dtswiss","DT Swiss EX 1700 Spline 27.5"" rear","wheel",800
"dtswiss","DT Swiss EX 1700 Spline 29"" front","wheel",800
"dtswiss","DT Swiss EX 1700 Spline 29"" rear","wheel",800
"dtswiss","DT Swiss EX 1750 26"" front","wheel",800
"dtswiss","DT Swiss EX 1750 26"" rear","wheel",800
"dtswiss","DT Swiss EX 1750 Spline 26"" front","wheel",800
"dtswiss","DT Swiss EX 1750 Spline 26"" rear","wheel",800
"dtswiss","DT Swiss EX 1750 Spline 27.5"" front","wheel",800
"dtswiss","DT Swiss EX 1750 Spline 27.5"" rear","wheel",800
"dtswiss","DT Swiss EXC 1200 Spline 30 29"" front","wheel",800
"dtswiss","DT Swiss EXC 1200 Spline 30 29"" rear","wheel",800
"dtswiss","DT Swiss EXC 1200 Spline 35 27.5"" front","wheel",800
"dtswiss","DT Swiss EXC 1200 Spline 35 27.5"" rear","wheel",800
"dtswiss","DT Swiss EXC 1550 26"" front","wheel",800
"dtswiss","DT Swiss EXC 1550 26"" rear","wheel",800
"dtswiss","DT Swiss F 232 One 100mm 29""","fork",
"dtswiss","DT Swiss F 232 One 110mm 29""","fork",
"dtswiss","DT Swiss F 232 One 120mm 29""","fork",
"dtswiss","DT Swiss F 535 120mm 29""","fork",
"dtswiss","DT Swiss F 535 130mm 29""","fork",
"dtswiss","DT Swiss F 535 140mm 29""","fork",
"dtswiss","DT Swiss F 535 150mm 29""","fork",
"dtswiss","DT Swiss F 535 160mm 29""","fork",
"dtswiss","DT Swiss F 535 One 120mm 29""","fork",
"dtswiss","DT Swiss F 535 One 130mm 29""","fork",
"dtswiss","DT Swiss F 535 One 140mm 29""","fork",
"dtswiss","DT Swiss F 535 One 150mm 29""","fork",
"dtswiss","DT Swiss F 535 One 160mm 29""","fork",
"dtswiss","DT Swiss FR 1500 Classic 27.5"" front","wheel",800
"dtswiss","DT Swiss FR 1500 Classic 27.5"" rear","wheel",800
"dtswiss","DT Swiss FR 1500 Classic 29"" front","wheel",800
"dtswiss","DT Swiss FR 1500 Classic 29"" rear","wheel",800
"dtswiss","DT Swiss FR 1950 Classic 27.5"" front","wheel",800
"dtswiss","DT Swiss FR 1950 Classic 27.5"" rear","wheel",800
"dtswiss","DT Swiss FR 1950 Classic 29"" front","wheel",800
"dtswiss","DT Swiss FR 1950 Classic 29"" rear","wheel",800
"dtswiss","DT Swiss FR 2050 26"" front","wheel",800
"dtswiss","DT Swiss FR 2050 26"" rear","wheel",800
"dtswiss","DT Swiss FR 2350 26"" front","wheel",800
"dtswiss","DT Swiss FR 2350 26"" rear","wheel",800
"dtswiss","DT Swiss FX 1950 Tricon 26"" front","wheel",800
"dtswiss","DT Swiss FX 1950 Tricon 26"" rear","wheel",800
"dtswiss","DT Swiss G 1800 Spline 25 650 front","wheel",800
"dtswiss","DT Swiss G 1800 Spline 25 650 rear","wheel",800
"dtswiss","DT Swiss G 1800 Spline 25 700 front","wheel",800
"dtswiss","DT Swiss G 1800 Spline 25 700 rear","wheel",800
"dtswiss","DT Swiss GR 1600 Spline 25 650 front","wheel",800
"dtswiss","DT Swiss GR 1600 Spline 25 650 rear","wheel",800
"dtswiss","DT Swiss GR 1600 Spline 25 700 front","wheel",800
"dtswiss","DT Swiss GR 1600 Spline 25 700 rear","wheel",800
"dtswiss","DT Swiss GRC 1400 Spline 42 650 front","wheel",800
"dtswiss","DT Swiss GRC 1400 Spline 42 650 rear","wheel",800
"dtswiss","DT Swiss GRC 1400 Spline 42 700 front","wheel",800
"dtswiss","DT Swiss GRC 1400 Spline 42 700 rear","wheel",800
"dtswiss","DT Swiss H 1700 Spline 25 27.5"" front","wheel",800
"dtswiss","DT Swiss H 1700 Spline 25 27.5"" rear","wheel",800
"dtswiss","DT Swiss H 1700 Spline 25 29"" front","wheel",800
"dtswiss","DT Swiss H 1700 Spline 25 29"" rear","wheel",800
"dtswiss","DT Swiss H 1700 Spline 30 27.5"" front","wheel",800
"dtswiss","DT Swiss H 1700 Spline 30 27.5"" rear","wheel",800
"dtswiss","DT Swiss H 1700 Spline 30 29"" front","wheel",800
"dtswiss","DT Swiss H 1700 Spline 30 29"" rear","wheel",800
"dtswiss","DT Swiss H 1700 Spline 35 27.5"" front","wheel",800
"dtswiss","DT Swiss H 1700 Spline 35 27.5"" rear","wheel",800
"dtswiss","DT Swiss H 1900 Classic 25 29"" front","wheel",800
"dtswiss","DT Swiss H 1900 Classic 25 29"" rear","wheel",800
"dtswiss","DT Swiss H 1900 Spline 25 27.5"" front","wheel",800
"dtswiss","DT Swiss H 1900 Spline 25 27.5"" rear","wheel",800
"dtswiss","DT Swiss H 1900 Spline 25 29"" front","wheel",800
"dtswiss","DT Swiss H 1900 Spline 25 29"" rear","wheel",800
"dtswiss","DT Swiss H 1900 Spline 27.5"" front","wheel",800
"dtswiss","DT Swiss H 1900 Spline 27.5"" rear","wheel",800
"dtswiss","DT Swiss H 1900 Spline 29"" front","wheel",800
"dtswiss","DT Swiss H 1900 Spline 29"" rear","wheel",800
"dtswiss","DT Swiss H 1900 Spline 30 27.5"" front","wheel",800
"dtswiss","DT Swiss H 1900 Spline 30 27.5"" rear","wheel",800
"dtswiss","DT Swiss H 1900 Spline 30 29"" front","wheel",800
"dtswiss","DT Swiss H 1900 Spline 30 29"" rear","wheel",800
"dtswiss","DT Swiss H 1900 Spline 35 27.5"" front","wheel",800
"dtswiss","DT Swiss H 1900 Spline 35 27.5"" rear","wheel",800
"dtswiss","DT Swiss HE 1800 Spline 700 front","wheel",800
"dtswiss","DT Swiss HE 1800 Spline 700 rear","wheel",800
"dtswiss","DT Swiss HE 1800 Spline db 32 700 front","wheel",800
"dtswiss","DT Swiss HE 1800 Spline db 32 700 rear","wheel",800
"dtswiss","DT Swiss HEC 1400 Spline db 47 700 front","wheel",800
"dtswiss","DT Swiss HEC 1400 Spline db 47 700 rear","wheel",800
"dtswiss","DT Swiss HEC 1400 Spline db 62 700 front","wheel",800
"dtswiss","DT Swiss HEC 1400 Spline db 62 700 rear","wheel",800
"dtswiss","DT Swiss HG 1800 Spline 650 front","wheel",800
"dtswiss","DT Swiss HG 1800 Spline 650 rear","wheel",800
"dtswiss","DT Swiss HG 1800 Spline 700 front","wheel",800
"dtswiss","DT Swiss HG 1800 Spline 700 rear","wheel",800
"dtswiss","DT Swiss HG 1800 Spline db 25 650 front","wheel",800
"dtswiss","DT Swiss HG 1800 Spline db 25 650 rear","wheel",800
"dtswiss","DT Swiss HG 1800 Spline db 25 700 front","wheel",800
"dtswiss","DT Swiss HG 1800 Spline db 25 700 rear","wheel",800
"dtswiss","DT Swiss HGC 1400 Spline 650 front","wheel",800
"dtswiss","DT Swiss HGC 1400 Spline 650 rear","wheel",800
"dtswiss","DT Swiss HGC 1400 Spline 700 front","wheel",800
"dtswiss","DT Swiss HGC 1400 Spline 700 rear","wheel",800
"dtswiss","DT Swiss HGC 1400 Spline db 42 650 front","wheel",800
"dtswiss","DT Swiss HGC 1400 Spline db 42 650 rear","wheel",800
"dtswiss","DT Swiss HGC 1400 Spline db 42 700 front","wheel",800
"dtswiss","DT Swiss HGC 1400 Spline db 42 700 rear","wheel",800
"dtswiss","DT Swiss HU 1900 Spline 27.5"" front","wheel",800
"dtswiss","DT Swiss HU 1900 Spline 27.5"" rear","wheel",800
"dtswiss","DT Swiss HU 1900 Spline 29"" front","wheel",800
"dtswiss","DT Swiss HU 1900 Spline 29"" rear","wheel",800
"dtswiss","DT Swiss HX 1501 Spline One 25 27.5"" front","wheel",800
"dtswiss","DT Swiss HX 1501 Spline One 25 27.5"" rear","wheel",800
"dtswiss","DT Swiss HX 1501 Spline One 25 29"" front","wheel",800
"dtswiss","DT Swiss HX 1501 Spline One 25 29"" rear","wheel",800
"dtswiss","DT Swiss HX 1501 Spline One 30 27.5"" front","wheel",800
"dtswiss","DT Swiss HX 1501 Spline One 30 27.5"" rear","wheel",800
"dtswiss","DT Swiss HX 1501 Spline One 30 29"" front","wheel",800
"dtswiss","DT Swiss HX 1501 Spline One 30 29"" rear","wheel",800
"dtswiss","DT Swiss HX 1501 Spline One 35 27.5"" front","wheel",800
"dtswiss","DT Swiss HX 1501 Spline One 35 27.5"" rear","wheel",800
"dtswiss","DT Swiss HX 1700 Spline 27.5"" front","wheel",800
"dtswiss","DT Swiss HX 1700 Spline 27.5"" rear","wheel",800
"dtswiss","DT Swiss HX 1700 Spline 29"" front","wheel",800
"dtswiss","DT Swiss HX 1700 Spline 29"" rear","wheel",800
"dtswiss","DT Swiss HX 1700 Spline LS 27.5"" front","wheel",800
"dtswiss","DT Swiss HX 1700 Spline LS 27.5"" rear","wheel",800
"dtswiss","DT Swiss HX 1700 Spline LS 29"" front","wheel",800
"dtswiss","DT Swiss HX 1700 Spline LS 29"" rear","wheel",800
"dtswiss","DT Swiss HXC 1200 Spline 30 27.5"" front","wheel",800
"dtswiss","DT Swiss HXC 1200 Spline 30 27.5"" rear","wheel",800
"dtswiss","DT Swiss HXC 1200 Spline 30 29"" front","wheel",800
"dtswiss","DT Swiss HXC 1200 Spline 30 29"" rear","wheel",800
"dtswiss","DT Swiss HXC 1501 Spline One 27.5"" front","wheel",800
"dtswiss","DT Swiss HXC 1501 Spline One 27.5"" rear","wheel",800
"dtswiss","DT Swiss HXC 1501 Spline One 29"" front","wheel",800
"dtswiss","DT Swiss HXC 1501 Spline One 29"" rear","wheel",800
"dtswiss","DT Swiss HXC 1501 Spline One LS 27.5"" front","wheel",800
"dtswiss","DT Swiss HXC 1501 Spline One LS 27.5"" rear","wheel",800
"dtswiss","DT Swiss HXC 1501 Spline One LS 29"" front","wheel",800
"dtswiss","DT Swiss HXC 1501 Spline One LS 29"" rear","wheel",800
"dtswiss","DT Swiss M 1600 26"" front","wheel",800
"dtswiss","DT Swiss M 1600 26"" rear","wheel",800
"dtswiss","DT Swiss M 1700 Spline 25 27.5"" front","wheel",800
"dtswiss","DT Swiss M 1700 Spline 25 27.5"" rear","wheel",800
"dtswiss","DT Swiss M 1700 Spline 25 29"" front","wheel",800
